产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
Nike Sportswear Air True,805063-100,￥199,￥0,白色/白色/黑,['all'],"['酷爽包覆', 'Nike Sportswear Air True 按扣式运动帽采用透气面料，结合刺绣孔眼设计，助你保持干爽舒适。', '其他细节', '刺绣孔眼提升透气效果', '按扣式扣带设计，打造可调节的个性化贴合感', '六片式拼接设计，缔造经典舒适感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/白色/黑', '款式： 805063-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/adpbubl9lyt3k9iomh9g/sportswear-air-true-按扣式运动帽-YPTApkvZ.jpg'],按扣式运动帽,42,女子,2,https://www.nike.com/cn/t/sportswear-air-true-%E6%8C%89%E6%89%A3%E5%BC%8F%E8%BF%90%E5%8A%A8%E5%B8%BD-YPTApkvZ
Nike AeroBill,828617-010,￥179,￥0,黑/黑,['all'],"['轻盈舒适', 'Nike Aerobill 跑步运动帽舒适透气，在跑步时为你打造防护有加的酷爽体验。', '其他细节', 'Aerobill 技术有助导湿速干，营造轻盈透气感受', '黑色下帽檐设计减少炫光', '打孔拼接设计，透气出众', '可调式扣合设计，缔造舒适贴合感', '反光细节，提升在昏暗光线下的视觉可见度', '产品细节', '面料：100% 聚酯纤维。里料：100% 聚酯纤维。', '手洗', '显示颜色： 黑/黑', '款式： 828617-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/echjqdfzmcoyuxs5nztx/aerobill-跑步运动帽-yATYnxEK.jpg'],跑步运动帽,44,女子,2,https://www.nike.com/cn/t/aerobill-%E8%B7%91%E6%AD%A5%E8%BF%90%E5%8A%A8%E5%B8%BD-yATYnxEK/828617-010
Nike AeroBill,828617-100,￥179,￥0,白色/冷灰,['all'],"['轻盈舒适', 'Nike Aerobill 跑步运动帽舒适透气，在跑步时为你打造防护有加的酷爽体验。', '其他细节', 'Aerobill 技术有助导湿速干，营造轻盈透气感受', '黑色下帽檐设计减少炫光', '打孔拼接设计，透气出众', '可调式扣合设计，缔造舒适贴合感', '反光细节，提升在昏暗光线下的视觉可见度', '产品细节', '面料：100% 聚酯纤维。里料：100% 聚酯纤维。', '手洗', '显示颜色： 白色/冷灰', '款式： 828617-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/uvkxaldshsj4tjjlsget/aerobill-跑步运动帽-yATYnxEK.jpg'],跑步运动帽,44,女子,2,https://www.nike.com/cn/t/aerobill-%E8%B7%91%E6%AD%A5%E8%BF%90%E5%8A%A8%E5%B8%BD-yATYnxEK/828617-100
NikeCourt Featherlight,679421-010,￥159,￥0,黑/黑/黑/白色,['all'],"['透气舒适，激战制霸', 'Nike Feather Light 可调节网球运动帽采用导湿速干面料，巧妙搭配网眼布透气设计，为你缔造舒适贴合感与出色透气性。黑色下帽檐设计减少炫光，赋予你心无旁骛的运动体验。', '其他细节', 'Dri-FIT 面料助你保持干爽舒适', '网眼布拼接与打孔式衬里拼接相结合，塑就出色透气性', '黑色下帽檐设计减少炫光', '背面魔术贴粘扣搭配反光提拉设计，可定制专属贴合感与出色的视觉可见度', '产品细节', '面料：100% 聚酯纤维。里料：100% 聚酯纤维。', '手洗', '显示颜色： 黑/黑/黑/白色', '款式： 679421-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/z3bz9inia0pblinptyuw/nikecourt-featherlight-可调节网球运动帽-rntQGg.jpg'],可调节网球运动帽,45,女子,2,https://www.nike.com/cn/t/nikecourt-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E7%BD%91%E7%90%83%E8%BF%90%E5%8A%A8%E5%B8%BD-rntQGg
克利夫兰骑士队 Nike AeroBill,869920-091,￥119,￥249,碳素灰/大学深蓝,['all'],"['轻盈透气， 球队荣耀', '克利夫兰骑士队 Nike AeroBill 男/女 NBA 运动帽采用 Dri-FIT 技术搭配可调节设计，无论球场观战、街头出行抑或在健身房锻炼，皆可令你畅享轻盈干爽的舒适佩戴体验。', '其他细节', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '帽身绣有球队标志。', '\n', '产品细节', '刺绣球队标志', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/大学深蓝', '款式： 869920-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/k0sklaqe1upjydu281zd/克利夫兰骑士队-aerobill-男-女-nba-运动帽-zC1sk8.jpg'],男/女 NBA 运动帽,46,女子,2,https://www.nike.com/cn/t/%E5%85%8B%E5%88%A9%E5%A4%AB%E5%85%B0%E9%AA%91%E5%A3%AB%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-zC1sk8
金州勇士队 Nike AeroBill,869924-091,￥169,￥249,碳素灰/灯草蓝/松绿,['all'],"['轻盈透气， 球队荣耀', '金州勇士队 Nike AeroBill 男/女 NBA 篮球运动帽采用可调式设计和 Dri-FIT 技术，无论球场观战、街头出行抑或在健身房锻炼，皆可令你畅享轻盈干爽的舒适佩戴体验。', '其他细节', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '正面绣有球队标志。', '产品细节', '刺绣球队标志', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/灯草蓝/松绿', '款式： 869924-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jjo5oklkit5anidkv4gg/金州勇士队-aerobill-男-女-nba-运动帽-LPjtTT.jpg'],男/女 NBA 运动帽,47,女子,2,https://www.nike.com/cn/t/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-LPjtTT
洛杉矶湖人队 Nike AeroBill,869928-091,￥169,￥249,碳素灰/领域紫,['all'],"['轻盈透气， 球队荣耀', '洛杉矶湖人队 Nike AeroBill 男/女 NBA 运动帽采用可调式设计和 Dri-FIT 技术，无论球场观战、街头出行还是健身训练，均可畅享轻盈干爽的舒适佩戴感受。', '其他细节', '帽身饰有刺绣球队标志。', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '产品细节', '正面饰有刺绣球队标志。', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/领域紫', '款式： 869928-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nh9xjcssvjoeh2xzit89/洛杉矶湖人队-aerobill-男-女-nba-运动帽-tLVcb3.jpg'],男/女 NBA 运动帽,48,女子,2,https://www.nike.com/cn/t/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-tLVcb3
Nike SB Heritage 86,AV1329-480,￥159,￥199,游戏宝蓝/金属金,['all'],"['个性舒适', 'Nike SB Heritage 86 可调节运动帽采用六片式拼接和可调节背面扣带设计，打造专属贴合感。', '其他细节', '产品细节', '面料：65% 棉/35% 聚酯纤维。前片里料：100% 棉。', '手洗', '显示颜色： 游戏宝蓝/金属金', '款式： AV1329-480', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/l5vbqxdi5ucwqijq8nkh/sb-heritage-86-可调节运动帽-MBX9WB.jpg'],可调节运动帽,49,女子,2,https://www.nike.com/cn/t/sb-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-MBX9WB/AV1329-480
Nike SB Heritage 86,AV1329-100,￥159,￥199,白色/金属金,['all'],"['个性舒适', 'Nike SB Heritage 86 可调节运动帽采用六片式拼接和可调节背面扣带设计，打造专属贴合感。', '其他细节', '产品细节', '面料：65% 棉/35% 聚酯纤维。前片里料：100% 棉。', '手洗', '显示颜色： 白色/金属金', '款式： AV1329-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mlgk25qvxqmsphu8gfpd/sb-heritage-86-可调节运动帽-MBX9WB.jpg'],可调节运动帽,49,女子,2,https://www.nike.com/cn/t/sb-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-MBX9WB/AV1329-100
Nike SB Dry,842420-100,￥159,￥199,白色/狼灰/黑/暗古黑,['all'],"['轻盈舒适', 'Nike SB Dry 可调节运动帽采用速干面料制成，令你畅享干爽舒适的佩戴感受。', '其他细节', '产品细节', '面料/前片里料：100% 聚酯纤维。下帽檐：100% 棉。前片拼接（背面）：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/狼灰/黑/暗古黑', '款式： 842420-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/gjhewfpcsy2xktkfol5a/sb-dry-可调节运动帽-5V3h3k.jpg'],可调节运动帽,50,女子,2,https://www.nike.com/cn/t/sb-dry-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-5V3h3k
NikeCourt AeroBill Featherlight,840455-430,￥139,￥169,孔雀蓝/力量蓝/力量蓝,['all'],"['轻盈透气', 'NikeCourt AeroBill Featherlight 可调节网球运动帽采用速干面料结合透气镶嵌设计，营造非凡透气感受和舒适佩戴体验。', '其他细节', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/uwntsei3gxzuf3airvfk/nikecourt-aerobill-featherlight-可调节网球运动帽-3sCkt3.jpg'],可调节网球运动帽,52,女子,2,https://www.nike.com/cn/t/nikecourt-aerobill-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E7%BD%91%E7%90%83%E8%BF%90%E5%8A%A8%E5%B8%BD-3sCkt3
英格兰队 Pro,897386-600,￥159,￥199,挑战红/白色/白色,['all'],"['彰显球队风采', '英格兰队 Pro 可调节运动帽采用透气面料，结合经典六片式拼接设计，为你缔造非凡舒适的佩戴体验。', '其他细节', '经典六片式拼接设计，结实耐久', '按扣式扣带可按需调节，定制专属贴合感', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。帽檐:合成革。', '必要时可使用湿布清洁', '显示颜色： 挑战红/白色/白色', '款式： 897386-600', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ygdka9vrziyoxieujx4r/英格兰队-pro-可调节运动帽-6BCFgL.jpg'],可调节运动帽,53,女子,2,https://www.nike.com/cn/t/%E8%8B%B1%E6%A0%BC%E5%85%B0%E9%98%9F-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-6BCFgL
切尔西 Pro,928325-495,￥139,￥199,灯草蓝/超宝蓝/白色,['all'],"['彰显球队风采', '切尔西 Pro 可调节运动帽采用经典六片式拼接设计，巧搭球队细节，缔造非凡舒适感受。', '其他细节', '经典六片式拼接设计，结实耐久', '按扣式扣带可按需调节，定制专属贴合感', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。帽檐：100% 合成革。', '必要时可使用湿布清洁', '显示颜色： 灯草蓝/超宝蓝/白色', '款式： 928325-495', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kaiztwbg0iih1ftl3x6t/切尔西-pro-可调节运动帽-rFs9Xb.jpg'],可调节运动帽,54,女子,2,https://www.nike.com/cn/t/%E5%88%87%E5%B0%94%E8%A5%BF-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-rFs9Xb
